Clause,WeightType,Modulus,Residue
2153,Exponential,1009,0
2153,Exponential,100003,0
2153,Exponential,1000003,0
2153,Hash_SHA256(i),1009,0
2153,Hash_SHA256(i),100003,0
2153,Hash_SHA256(i),1000003,0
2154,Sequential,1009,0
2154,Sequential,100003,0
2154,Sequential,1000003,0
2154,Polynomial,1009,0
2154,Polynomial,100003,0
2154,Polynomial,1000003,0
2154,Exponential,1009,0
2154,Exponential,100003,0
2154,Exponential,1000003,0
2154,Hash_SHA256(i),1009,0
2154,Hash_SHA256(i),100003,0
2154,Hash_SHA256(i),1000003,0
2155,Sequential,1009,0
2155,Sequential,100003,0
2155,Sequential,1000003,0
2155,Polynomial,1009,0
2155,Polynomial,100003,0
2155,Polynomial,1000003,0
2155,Exponential,1009,0
2155,Exponential,100003,0
2155,Exponential,1000003,0
2155,Hash_SHA256(i),1009,0
2155,Hash_SHA256(i),100003,0
2155,Hash_SHA256(i),1000003,0
2156,Sequential,1009,0
2156,Sequential,100003,0
2156,Sequential,1000003,0
2156,Polynomial,1009,0
2156,Polynomial,100003,0
2156,Polynomial,1000003,0
2156,Exponential,1009,0
2156,Exponential,100003,0
2156,Exponential,1000003,0
2156,Hash_SHA256(i),1009,0
2156,Hash_SHA256(i),100003,0
2156,Hash_SHA256(i),1000003,0
2157,Sequential,1009,0
2157,Sequential,100003,0
2157,Sequential,1000003,0
2157,Polynomial,1009,0
2157,Polynomial,100003,0
2157,Polynomial,1000003,0
2157,Exponential,1009,0
2157,Exponential,100003,0
2157,Exponential,1000003,0
2157,Hash_SHA256(i),1009,0
2157,Hash_SHA256(i),100003,0
2157,Hash_SHA256(i),1000003,0
2158,Sequential,1009,0
2158,Sequential,100003,0
2158,Sequential,1000003,0
2158,Polynomial,1009,0
2158,Polynomial,100003,0
2158,Polynomial,1000003,0
2158,Exponential,1009,0
2158,Exponential,100003,0
2158,Exponential,1000003,0
2158,Hash_SHA256(i),1009,0
2158,Hash_SHA256(i),100003,0
2158,Hash_SHA256(i),1000003,0
2159,Sequential,1009,0
2159,Sequential,100003,0
2159,Sequential,1000003,0
2159,Polynomial,1009,0
2159,Polynomial,100003,0
2159,Polynomial,1000003,0
2159,Exponential,1009,0
2159,Exponential,100003,0
2159,Exponential,1000003,0
2159,Hash_SHA256(i),1009,0
2159,Hash_SHA256(i),100003,0
2159,Hash_SHA256(i),1000003,0
2160,Sequential,1009,0
2160,Sequential,100003,0
2160,Sequential,1000003,0
2160,Polynomial,1009,0
2160,Polynomial,100003,0
2160,Polynomial,1000003,0
2160,Exponential,1009,0
2160,Exponential,100003,0
2160,Exponential,1000003,0
2160,Hash_SHA256(i),1009,0
2160,Hash_SHA256(i),100003,0
2160,Hash_SHA256(i),1000003,0
2161,Sequential,1009,0
2161,Sequential,100003,0
2161,Sequential,1000003,0
2161,Polynomial,1009,0
2161,Polynomial,100003,0
2161,Polynomial,1000003,0
2161,Exponential,1009,0
2161,Exponential,100003,0
2161,Exponential,1000003,0
2161,Hash_SHA256(i),1009,0
2161,Hash_SHA256(i),100003,0
2161,Hash_SHA256(i),1000003,0
2162,Sequential,1009,0
2162,Sequential,100003,0
2162,Sequential,1000003,0
2162,Polynomial,1009,0
2162,Polynomial,100003,0
2162,Polynomial,1000003,0
2162,Exponential,1009,0
2162,Exponential,100003,0
2162,Exponential,1000003,0
2162,Hash_SHA256(i),1009,0
2162,Hash_SHA256(i),100003,0
2162,Hash_SHA256(i),1000003,0
2163,Sequential,1009,0
2163,Sequential,100003,0
2163,Sequential,1000003,0
2163,Polynomial,1009,0
2163,Polynomial,100003,0
2163,Polynomial,1000003,0
2163,Exponential,1009,0
2163,Exponential,100003,0
2163,Exponential,1000003,0
2163,Hash_SHA256(i),1009,0
2163,Hash_SHA256(i),100003,0
2163,Hash_SHA256(i),1000003,0
2164,Sequential,1009,0
2164,Sequential,100003,0
2164,Sequential,1000003,0
2164,Polynomial,1009,0
2164,Polynomial,100003,0
2164,Polynomial,1000003,0
2164,Exponential,1009,0
2164,Exponential,100003,0
2164,Exponential,1000003,0
2164,Hash_SHA256(i),1009,0
2164,Hash_SHA256(i),100003,0
2164,Hash_SHA256(i),1000003,0
2165,Sequential,1009,0
2165,Sequential,100003,0
2165,Sequential,1000003,0
2165,Polynomial,1009,0
2165,Polynomial,100003,0
2165,Polynomial,1000003,0
2165,Exponential,1009,0
2165,Exponential,100003,0
2165,Exponential,1000003,0
2165,Hash_SHA256(i),1009,0
2165,Hash_SHA256(i),100003,0
2165,Hash_SHA256(i),1000003,0
2166,Sequential,1009,0
2166,Sequential,100003,0
2166,Sequential,1000003,0
2166,Polynomial,1009,0
2166,Polynomial,100003,0
2166,Polynomial,1000003,0
2166,Exponential,1009,0
2166,Exponential,100003,0
2166,Exponential,1000003,0
2166,Hash_SHA256(i),1009,0
2166,Hash_SHA256(i),100003,0
2166,Hash_SHA256(i),1000003,0
2167,Sequential,1009,0
2167,Sequential,100003,0
2167,Sequential,1000003,0
2167,Polynomial,1009,0
2167,Polynomial,100003,0
2167,Polynomial,1000003,0
2167,Exponential,1009,0
2167,Exponential,100003,0
2167,Exponential,1000003,0
2167,Hash_SHA256(i),1009,0
2167,Hash_SHA256(i),100003,0
2167,Hash_SHA256(i),1000003,0
2168,Sequential,1009,0
2168,Sequential,100003,0
2168,Sequential,1000003,0
2168,Polynomial,1009,0
2168,Polynomial,100003,0
2168,Polynomial,1000003,0
2168,Exponential,1009,0
2168,Exponential,100003,0
2168,Exponential,1000003,0
2168,Hash_SHA256(i),1009,0
2168,Hash_SHA256(i),100003,0
2168,Hash_SHA256(i),1000003,0
2169,Sequential,1009,0
2169,Sequential,100003,0
2169,Sequential,1000003,0
2169,Polynomial,1009,0
2169,Polynomial,100003,0
2169,Polynomial,1000003,0
2169,Exponential,1009,0
2169,Exponential,100003,0
2169,Exponential,1000003,0
2169,Hash_SHA256(i),1009,0
2169,Hash_SHA256(i),100003,0
2169,Hash_SHA256(i),1000003,0
2170,Sequential,1009,0
2170,Sequential,100003,0
2170,Sequential,1000003,0
2170,Polynomial,1009,0
2170,Polynomial,100003,0
2170,Polynomial,1000003,0
2170,Exponential,1009,0
2170,Exponential,100003,0
2170,Exponential,1000003,0
2170,Hash_SHA256(i),1009,0
2170,Hash_SHA256(i),100003,0
2170,Hash_SHA256(i),1000003,0
2171,Sequential,1009,0
2171,Sequential,100003,0
2171,Sequential,1000003,0
2171,Polynomial,1009,0
2171,Polynomial,100003,0
2171,Polynomial,1000003,0
2171,Exponential,1009,0
2171,Exponential,100003,0
2171,Exponential,1000003,0
2171,Hash_SHA256(i),1009,0
2171,Hash_SHA256(i),100003,0
2171,Hash_SHA256(i),1000003,0
2172,Sequential,1009,0
2172,Sequential,100003,0
2172,Sequential,1000003,0
2172,Polynomial,1009,0
2172,Polynomial,100003,0
2172,Polynomial,1000003,0
2172,Exponential,1009,0
2172,Exponential,100003,0
2172,Exponential,1000003,0
2172,Hash_SHA256(i),1009,0
2172,Hash_SHA256(i),100003,0
2172,Hash_SHA256(i),1000003,0
2173,Sequential,1009,0
2173,Sequential,100003,0
2173,Sequential,1000003,0
2173,Polynomial,1009,0
2173,Polynomial,100003,0
2173,Polynomial,1000003,0
2173,Exponential,1009,0
2173,Exponential,100003,0
2173,Exponential,1000003,0
2173,Hash_SHA256(i),1009,0
2173,Hash_SHA256(i),100003,0
2173,Hash_SHA256(i),1000003,0
2174,Sequential,1009,0
2174,Sequential,100003,0
2174,Sequential,1000003,0
2174,Polynomial,1009,0
2174,Polynomial,100003,0
2174,Polynomial,1000003,0
2174,Exponential,1009,0
2174,Exponential,100003,0
2174,Exponential,1000003,0
2174,Hash_SHA256(i),1009,0
2174,Hash_SHA256(i),100003,0
2174,Hash_SHA256(i),1000003,0
2175,Sequential,1009,0
2175,Sequential,100003,0
2175,Sequential,1000003,0
2175,Polynomial,1009,0
2175,Polynomial,100003,0
2175,Polynomial,1000003,0
2175,Exponential,1009,0
2175,Exponential,100003,0
2175,Exponential,1000003,0
2175,Hash_SHA256(i),1009,0
2175,Hash_SHA256(i),100003,0
2175,Hash_SHA256(i),1000003,0
2176,Sequential,1009,0
2176,Sequential,100003,0
2176,Sequential,1000003,0
2176,Polynomial,1009,0
2176,Polynomial,100003,0
2176,Polynomial,1000003,0
2176,Exponential,1009,0
2176,Exponential,100003,0
2176,Exponential,1000003,0
2176,Hash_SHA256(i),1009,0
2176,Hash_SHA256(i),100003,0
2176,Hash_SHA256(i),1000003,0
2177,Sequential,1009,0
2177,Sequential,100003,0
2177,Sequential,1000003,0
2177,Polynomial,1009,0
2177,Polynomial,100003,0
2177,Polynomial,1000003,0
2177,Exponential,1009,0
2177,Exponential,100003,0
2177,Exponential,1000003,0
2177,Hash_SHA256(i),1009,0
2177,Hash_SHA256(i),100003,0
2177,Hash_SHA256(i),1000003,0
2178,Sequential,1009,0
2178,Sequential,100003,0
2178,Sequential,1000003,0
2178,Polynomial,1009,0
2178,Polynomial,100003,0
2178,Polynomial,1000003,0
2178,Exponential,1009,0
2178,Exponential,100003,0
2178,Exponential,1000003,0
2178,Hash_SHA256(i),1009,0
2178,Hash_SHA256(i),100003,0
2178,Hash_SHA256(i),1000003,0
2179,Sequential,1009,0
2179,Sequential,100003,0
2179,Sequential,1000003,0
2179,Polynomial,1009,0
2179,Polynomial,100003,0
2179,Polynomial,1000003,0
2179,Exponential,1009,0
2179,Exponential,100003,0
2179,Exponential,1000003,0
2179,Hash_SHA256(i),1009,0
2179,Hash_SHA256(i),100003,0
2179,Hash_SHA256(i),1000003,0
2180,Sequential,1009,0
2180,Sequential,100003,0
2180,Sequential,1000003,0
2180,Polynomial,1009,0
2180,Polynomial,100003,0
2180,Polynomial,1000003,0
2180,Exponential,1009,0
2180,Exponential,100003,0
2180,Exponential,1000003,0
2180,Hash_SHA256(i),1009,0
2180,Hash_SHA256(i),100003,0
2180,Hash_SHA256(i),1000003,0
2181,Sequential,1009,0
2181,Sequential,100003,0
2181,Sequential,1000003,0
2181,Polynomial,1009,0
2181,Polynomial,100003,0
2181,Polynomial,1000003,0
2181,Exponential,1009,0
2181,Exponential,100003,0
2181,Exponential,1000003,0
2181,Hash_SHA256(i),1009,0
2181,Hash_SHA256(i),100003,0
2181,Hash_SHA256(i),1000003,0
2182,Sequential,1009,0
2182,Sequential,100003,0
2182,Sequential,1000003,0
2182,Polynomial,1009,0
2182,Polynomial,100003,0
2182,Polynomial,1000003,0
2182,Exponential,1009,0
2182,Exponential,100003,0
2182,Exponential,1000003,0
2182,Hash_SHA256(i),1009,0
2182,Hash_SHA256(i),100003,0
2182,Hash_SHA256(i),1000003,0
2183,Sequential,1009,0
2183,Sequential,100003,0
2183,Sequential,1000003,0
2183,Polynomial,1009,0
2183,Polynomial,100003,0
2183,Polynomial,1000003,0
2183,Exponential,1009,0
2183,Exponential,100003,0
2183,Exponential,1000003,0
2183,Hash_SHA256(i),1009,0
2183,Hash_SHA256(i),100003,0
2183,Hash_SHA256(i),1000003,0
2184,Sequential,1009,0
2184,Sequential,100003,0
2184,Sequential,1000003,0
2184,Polynomial,1009,0
2184,Polynomial,100003,0
2184,Polynomial,1000003,0
2184,Exponential,1009,0
2184,Exponential,100003,0
2184,Exponential,1000003,0
2184,Hash_SHA256(i),1009,0
2184,Hash_SHA256(i),100003,0
2184,Hash_SHA256(i),1000003,0
2185,Sequential,1009,0
2185,Sequential,100003,0
2185,Sequential,1000003,0
2185,Polynomial,1009,0
2185,Polynomial,100003,0
2185,Polynomial,1000003,0
2185,Exponential,1009,0
2185,Exponential,100003,0
2185,Exponential,1000003,0
2185,Hash_SHA256(i),1009,0
2185,Hash_SHA256(i),100003,0
2185,Hash_SHA256(i),1000003,0
2186,Sequential,1009,0
2186,Sequential,100003,0
2186,Sequential,1000003,0
2186,Polynomial,1009,0
2186,Polynomial,100003,0
2186,Polynomial,1000003,0
2186,Exponential,1009,0
2186,Exponential,100003,0
2186,Exponential,1000003,0
2186,Hash_SHA256(i),1009,0
2186,Hash_SHA256(i),100003,0
2186,Hash_SHA256(i),1000003,0
2187,Sequential,1009,0
2187,Sequential,100003,0
2187,Sequential,1000003,0
2187,Polynomial,1009,0
2187,Polynomial,100003,0
2187,Polynomial,1000003,0
2187,Exponential,1009,0
2187,Exponential,100003,0
2187,Exponential,1000003,0
2187,Hash_SHA256(i),1009,0
2187,Hash_SHA256(i),100003,0
2187,Hash_SHA256(i),1000003,0
2188,Sequential,1009,0
2188,Sequential,100003,0
2188,Sequential,1000003,0
2188,Polynomial,1009,0
2188,Polynomial,100003,0
2188,Polynomial,1000003,0
2188,Exponential,1009,0
2188,Exponential,100003,0
2188,Exponential,1000003,0
2188,Hash_SHA256(i),1009,0
2188,Hash_SHA256(i),100003,0
2188,Hash_SHA256(i),1000003,0
2189,Sequential,1009,0
2189,Sequential,100003,0
2189,Sequential,1000003,0
2189,Polynomial,1009,0
2189,Polynomial,100003,0
2189,Polynomial,1000003,0
2189,Exponential,1009,0
2189,Exponential,100003,0
2189,Exponential,1000003,0
2189,Hash_SHA256(i),1009,0
2189,Hash_SHA256(i),100003,0
2189,Hash_SHA256(i),1000003,0
2190,Sequential,1009,0
2190,Sequential,100003,0
2190,Sequential,1000003,0
2190,Polynomial,1009,0
2190,Polynomial,100003,0
2190,Polynomial,1000003,0
2190,Exponential,1009,0
2190,Exponential,100003,0
2190,Exponential,1000003,0
2190,Hash_SHA256(i),1009,0
2190,Hash_SHA256(i),100003,0
2190,Hash_SHA256(i),1000003,0
2191,Sequential,1009,0
2191,Sequential,100003,0
2191,Sequential,1000003,0
2191,Polynomial,1009,0
2191,Polynomial,100003,0
2191,Polynomial,1000003,0
2191,Exponential,1009,0
2191,Exponential,100003,0
2191,Exponential,1000003,0
2191,Hash_SHA256(i),1009,0
2191,Hash_SHA256(i),100003,0
2191,Hash_SHA256(i),1000003,0
2192,Sequential,1009,0
2192,Sequential,100003,0
2192,Sequential,1000003,0
2192,Polynomial,1009,0
2192,Polynomial,100003,0
2192,Polynomial,1000003,0
2192,Exponential,1009,0
2192,Exponential,100003,0
2192,Exponential,1000003,0
2192,Hash_SHA256(i),1009,0
2192,Hash_SHA256(i),100003,0
2192,Hash_SHA256(i),1000003,0
2193,Sequential,1009,0
2193,Sequential,100003,0
2193,Sequential,1000003,0
2193,Polynomial,1009,0
2193,Polynomial,100003,0
2193,Polynomial,1000003,0
2193,Exponential,1009,0
2193,Exponential,100003,0
2193,Exponential,1000003,0
2193,Hash_SHA256(i),1009,0
2193,Hash_SHA256(i),100003,0
2193,Hash_SHA256(i),1000003,0
2194,Sequential,1009,0
2194,Sequential,100003,0
2194,Sequential,1000003,0
2194,Polynomial,1009,0
2194,Polynomial,100003,0
2194,Polynomial,1000003,0
2194,Exponential,1009,0
2194,Exponential,100003,0
2194,Exponential,1000003,0
2194,Hash_SHA256(i),1009,0
2194,Hash_SHA256(i),100003,0
2194,Hash_SHA256(i),1000003,0
2195,Sequential,1009,0
2195,Sequential,100003,0
2195,Sequential,1000003,0
2195,Polynomial,1009,0
2195,Polynomial,100003,0
2195,Polynomial,1000003,0
2195,Exponential,1009,0
2195,Exponential,100003,0
2195,Exponential,1000003,0
2195,Hash_SHA256(i),1009,0
2195,Hash_SHA256(i),100003,0
2195,Hash_SHA256(i),1000003,0
2196,Sequential,1009,0
2196,Sequential,100003,0
2196,Sequential,1000003,0
2196,Polynomial,1009,0
2196,Polynomial,100003,0
2196,Polynomial,1000003,0
2196,Exponential,1009,0
2196,Exponential,100003,0
2196,Exponential,1000003,0
2196,Hash_SHA256(i),1009,0
2196,Hash_SHA256(i),100003,0
2196,Hash_SHA256(i),1000003,0
2197,Sequential,1009,0
2197,Sequential,100003,0
2197,Sequential,1000003,0
2197,Polynomial,1009,0
2197,Polynomial,100003,0
2197,Polynomial,1000003,0
2197,Exponential,1009,0
2197,Exponential,100003,0
2197,Exponential,1000003,0
2197,Hash_SHA256(i),1009,0
2197,Hash_SHA256(i),100003,0
2197,Hash_SHA256(i),1000003,0
2198,Sequential,1009,0
2198,Sequential,100003,0
2198,Sequential,1000003,0
2198,Polynomial,1009,0
2198,Polynomial,100003,0
2198,Polynomial,1000003,0
2198,Exponential,1009,0
2198,Exponential,100003,0
2198,Exponential,1000003,0
2198,Hash_SHA256(i),1009,0
2198,Hash_SHA256(i),100003,0
2198,Hash_SHA256(i),1000003,0
2199,Sequential,1009,0
2199,Sequential,100003,0
2199,Sequential,1000003,0
2199,Polynomial,1009,0
2199,Polynomial,100003,0
2199,Polynomial,1000003,0
2199,Exponential,1009,0
2199,Exponential,100003,0
2199,Exponential,1000003,0
2199,Hash_SHA256(i),1009,0
2199,Hash_SHA256(i),100003,0
2199,Hash_SHA256(i),1000003,0
2200,Sequential,1009,0
2200,Sequential,100003,0
2200,Sequential,1000003,0
2200,Polynomial,1009,0
2200,Polynomial,100003,0
2200,Polynomial,1000003,0
2200,Exponential,1009,0
2200,Exponential,100003,0
2200,Exponential,1000003,0
2200,Hash_SHA256(i),1009,0
2200,Hash_SHA256(i),100003,0
2200,Hash_SHA256(i),1000003,0
2201,Sequential,1009,0
2201,Sequential,100003,0
2201,Sequential,1000003,0
2201,Polynomial,1009,0
2201,Polynomial,100003,0
2201,Polynomial,1000003,0
2201,Exponential,1009,0
2201,Exponential,100003,0
2201,Exponential,1000003,0
2201,Hash_SHA256(i),1009,0
2201,Hash_SHA256(i),100003,0
2201,Hash_SHA256(i),1000003,0
2202,Sequential,1009,0
2202,Sequential,100003,0
2202,Sequential,1000003,0
2202,Polynomial,1009,0
2202,Polynomial,100003,0
2202,Polynomial,1000003,0
2202,Exponential,1009,0
2202,Exponential,100003,0
2202,Exponential,1000003,0
2202,Hash_SHA256(i),1009,0
2202,Hash_SHA256(i),100003,0
2202,Hash_SHA256(i),1000003,0
2203,Sequential,1009,0
2203,Sequential,100003,0
2203,Sequential,1000003,0
2203,Polynomial,1009,0
2203,Polynomial,100003,0
2203,Polynomial,1000003,0
2203,Exponential,1009,0
2203,Exponential,100003,0
2203,Exponential,1000003,0
2203,Hash_SHA256(i),1009,0
2203,Hash_SHA256(i),100003,0
2203,Hash_SHA256(i),1000003,0
2204,Sequential,1009,0
2204,Sequential,100003,0
2204,Sequential,1000003,0
2204,Polynomial,1009,0
2204,Polynomial,100003,0
2204,Polynomial,1000003,0
2204,Exponential,1009,0
2204,Exponential,100003,0
2204,Exponential,1000003,0
2204,Hash_SHA256(i),1009,0
2204,Hash_SHA256(i),100003,0
2204,Hash_SHA256(i),1000003,0
2205,Sequential,1009,0
2205,Sequential,100003,0
2205,Sequential,1000003,0
2205,Polynomial,1009,0
2205,Polynomial,100003,0
2205,Polynomial,1000003,0
2205,Exponential,1009,0
2205,Exponential,100003,0
2205,Exponential,1000003,0
2205,Hash_SHA256(i),1009,0
2205,Hash_SHA256(i),100003,0
2205,Hash_SHA256(i),1000003,0
2206,Sequential,1009,0
2206,Sequential,100003,0
2206,Sequential,1000003,0
2206,Polynomial,1009,0
2206,Polynomial,100003,0
2206,Polynomial,1000003,0
2206,Exponential,1009,0
2206,Exponential,100003,0
2206,Exponential,1000003,0
2206,Hash_SHA256(i),1009,0
2206,Hash_SHA256(i),100003,0
2206,Hash_SHA256(i),1000003,0
2207,Sequential,1009,0
2207,Sequential,100003,0
2207,Sequential,1000003,0
2207,Polynomial,1009,0
2207,Polynomial,100003,0
2207,Polynomial,1000003,0
2207,Exponential,1009,0
2207,Exponential,100003,0
2207,Exponential,1000003,0
2207,Hash_SHA256(i),1009,0
2207,Hash_SHA256(i),100003,0
2207,Hash_SHA256(i),1000003,0
2208,Sequential,1009,0
2208,Sequential,100003,0
2208,Sequential,1000003,0
2208,Polynomial,1009,0
2208,Polynomial,100003,0
2208,Polynomial,1000003,0
2208,Exponential,1009,0
2208,Exponential,100003,0
2208,Exponential,1000003,0
2208,Hash_SHA256(i),1009,0
2208,Hash_SHA256(i),100003,0
2208,Hash_SHA256(i),1000003,0
2209,Sequential,1009,0
2209,Sequential,100003,0
2209,Sequential,1000003,0
2209,Polynomial,1009,0
2209,Polynomial,100003,0
2209,Polynomial,1000003,0
2209,Exponential,1009,0
2209,Exponential,100003,0
2209,Exponential,1000003,0
2209,Hash_SHA256(i),1009,0
2209,Hash_SHA256(i),100003,0
2209,Hash_SHA256(i),1000003,0
2210,Sequential,1009,0
2210,Sequential,100003,0
2210,Sequential,1000003,0
2210,Polynomial,1009,0
2210,Polynomial,100003,0
2210,Polynomial,1000003,0
2210,Exponential,1009,0
2210,Exponential,100003,0
2210,Exponential,1000003,0
2210,Hash_SHA256(i),1009,0
2210,Hash_SHA256(i),100003,0
2210,Hash_SHA256(i),1000003,0
2211,Sequential,1009,0
2211,Sequential,100003,0
2211,Sequential,1000003,0
2211,Polynomial,1009,0
2211,Polynomial,100003,0
2211,Polynomial,1000003,0
2211,Exponential,1009,0
2211,Exponential,100003,0
2211,Exponential,1000003,0
2211,Hash_SHA256(i),1009,0
2211,Hash_SHA256(i),100003,0
2211,Hash_SHA256(i),1000003,0
2212,Sequential,1009,0
2212,Sequential,100003,0
2212,Sequential,1000003,0
2212,Polynomial,1009,0
2212,Polynomial,100003,0
2212,Polynomial,1000003,0
2212,Exponential,1009,0
2212,Exponential,100003,0
2212,Exponential,1000003,0
2212,Hash_SHA256(i),1009,0
2212,Hash_SHA256(i),100003,0
2212,Hash_SHA256(i),1000003,0
2213,Sequential,1009,0
2213,Sequential,100003,0
2213,Sequential,1000003,0
2213,Polynomial,1009,0
2213,Polynomial,100003,0
2213,Polynomial,1000003,0
2213,Exponential,1009,0
2213,Exponential,100003,0
2213,Exponential,1000003,0
2213,Hash_SHA256(i),1009,0
2213,Hash_SHA256(i),100003,0
2213,Hash_SHA256(i),1000003,0
2214,Sequential,1009,0
2214,Sequential,100003,0
2214,Sequential,1000003,0
2214,Polynomial,1009,0
2214,Polynomial,100003,0
2214,Polynomial,1000003,0
2214,Exponential,1009,0
2214,Exponential,100003,0
2214,Exponential,1000003,0
2214,Hash_SHA256(i),1009,0
2214,Hash_SHA256(i),100003,0
2214,Hash_SHA256(i),1000003,0
2215,Sequential,1009,0
2215,Sequential,100003,0
2215,Sequential,1000003,0
2215,Polynomial,1009,0
2215,Polynomial,100003,0
2215,Polynomial,1000003,0
2215,Exponential,1009,0
2215,Exponential,100003,0
2215,Exponential,1000003,0
2215,Hash_SHA256(i),1009,0
2215,Hash_SHA256(i),100003,0
2215,Hash_SHA256(i),1000003,0
2216,Sequential,1009,0
2216,Sequential,100003,0
2216,Sequential,1000003,0
2216,Polynomial,1009,0
2216,Polynomial,100003,0
2216,Polynomial,1000003,0
2216,Exponential,1009,0
2216,Exponential,100003,0
2216,Exponential,1000003,0
2216,Hash_SHA256(i),1009,0
2216,Hash_SHA256(i),100003,0
2216,Hash_SHA256(i),1000003,0
2217,Sequential,1009,0
2217,Sequential,100003,0
2217,Sequential,1000003,0
2217,Polynomial,1009,0
2217,Polynomial,100003,0
2217,Polynomial,1000003,0
2217,Exponential,1009,0
2217,Exponential,100003,0
2217,Exponential,1000003,0
2217,Hash_SHA256(i),1009,0
2217,Hash_SHA256(i),100003,0
2217,Hash_SHA256(i),1000003,0
2218,Sequential,1009,0
2218,Sequential,100003,0
2218,Sequential,1000003,0
2218,Polynomial,1009,0
2218,Polynomial,100003,0
2218,Polynomial,1000003,0
2218,Exponential,1009,0
2218,Exponential,100003,0
2218,Exponential,1000003,0
2218,Hash_SHA256(i),1009,0
2218,Hash_SHA256(i),100003,0
2218,Hash_SHA256(i),1000003,0
2219,Sequential,1009,0
2219,Sequential,100003,0
2219,Sequential,1000003,0
2219,Polynomial,1009,0
2219,Polynomial,100003,0
2219,Polynomial,1000003,0
2219,Exponential,1009,0
2219,Exponential,100003,0
2219,Exponential,1000003,0
2219,Hash_SHA256(i),1009,0
2219,Hash_SHA256(i),100003,0
2219,Hash_SHA256(i),1000003,0
2220,Sequential,1009,0
2220,Sequential,100003,0
2220,Sequential,1000003,0
2220,Polynomial,1009,0
2220,Polynomial,100003,0
2220,Polynomial,1000003,0
2220,Exponential,1009,0
2220,Exponential,100003,0
2220,Exponential,1000003,0
2220,Hash_SHA256(i),1009,0
2220,Hash_SHA256(i),100003,0
2220,Hash_SHA256(i),1000003,0
